Dummy,Locality,Assemblage name,GeoLayer,Laboratory,Analysis number,Age,Pos. standard deviation,Neg. standard deviation,Dating method,Material dated,Date of analysis,Comments
,Bau de l Aubesier,Bau de l Aubesier layer II human remains,Trench L Unit II,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier layer IV human remains 1,Trench L Unit IV,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier layer IV human remains 2,Trench L Unit IV,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier layer IV human remains 3,Trench L Unit IV,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier layer IV human remains 4,Trench L Unit IV,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier layer IV human remains 5,Trench L Unit IV,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier layer I-3 human remains,Lower Slope Unit I,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier layer I-2 human remains,Lower Slope Unit I,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier layer IV human remains 6,Trench L Unit IV,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau superieur fauna,Lower Slope Unit B,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau superieur fauna,Lower Slope Unit C,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau superieur fauna,Trench L Unit II,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau superieur fauna,Trench L Unit III,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau IV fauna,Lower Slope Unit E,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau IV fauna,Lower Slope Unit F,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau IV fauna,Lower Slope Unit G,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau IV fauna,Trench L Unit IV,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau IV fauna,Trench L Unit V,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau H fauna,Lower Slope Unit H,-,-,-,-,-,-,-,-,-
,Bau de l Aubesier,Bau de l Aubesier Niveau I fauna,Lower Slope Unit I,-,-,-,-,-,-,-,-,-
,Baume Bonne,Baume Bonne Layer IV fauna,Unit IVa,-,-,-,-,-,-,-,-,-
,Baume Bonne,Baume Bonne Layer IV fauna,Unit IVb,-,-,-,-,-,-,-,-,-
,Baume Bonne,Baume Bonne Layer IV fauna,Unit IVc,-,-,-,-,-,-,-,-,-
,Baume Bonne,Baume Bonne Layer M fauna,Unit M,-,-,-,-,-,-,-,-,-
,Baume Flandin,Baume Flandin Fauna Level 1-2,Terrace Unit 1,-,-,-,-,-,-,-,-,-
,Baume Flandin,Baume Flandin Fauna Level 1-2,Terrace Unit 2,-,-,-,-,-,-,-,-,-
,Baume Flandin,Baume Flandin Fauna Level 3,Terrace Unit 3,-,-,-,-,-,-,-,-,-
,Baume Flandin,Baume Flandin Fauna Middle Palaeolithic Level,Cave Unit 1,-,-,-,-,-,-,-,-,-
,Baume Flandin,"Baume Flandin, Level 1-2, Micromammals",Terrace Unit 1,-,-,-,-,-,-,-,-,-
,Baume Flandin,"Baume Flandin, Level 1-2, Micromammals",Terrace Unit 2,-,-,-,-,-,-,-,-,-
,Baume Flandin,"Baume Flandin, Level 3, Micromammals",Terrace Unit 3,-,-,-,-,-,-,-,-,-
,Baume Flandin,"Baume Flandin, Middle Palaeolithic Level , Micromammals",Cave Unit 1,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level V,Unit V,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level VI,Unit VI,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level IX,Unit IX,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level X,Unit X,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XI,Unit XI,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XII,Unit XII,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XIII,Unit XIII,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XIV,Unit XIV,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XV,Unit XV,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XVI,Unit XVI,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XVII,Unit XVII,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XIX,Unit XIX,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XX,Unit XX,-,-,-,-,-,-,-,-,-
,Baume de Gigny,Baume de Gigny Fauna Level XXII,Unit XXII,-,-,-,-,-,-,-,-,-
,Bawa Yawan,"Bawa Yawan, human remains 01",GH5,-,-,-,-,-,-,-,-,-
,Bawa Yawan,"Bawa Yawan, GH5, Fauna",GH5,-,-,-,-,-,-,-,-,-
,Bawa Yawan,"Bawa Yawan, GH2, Fauna",GH2,-,-,-,-,-,-,-,-,-
,Benzu Rockshelter,Rockshelter Macro-Mammal Fauna,Unit 10,-,-,-,-,-,-,-,-,-
,Benzu Rockshelter,Rockshelter Macro-Mammal Fauna,Unit 6,-,-,-,-,-,-,-,-,-
,Benzu Rockshelter,Rockshelter Macro-Mammal Fauna,Unit 7,-,-,-,-,-,-,-,-,-
,Benzu Rockshelter,Rockshelter Macro-Mammal Fauna,Unit 8,-,-,-,-,-,-,-,-,-
,Benzu Rockshelter,Rockshelter Macro-Mammal Fauna,Unit 9,-,-,-,-,-,-,-,-,-
,Biache-Saint-Vaast,Biache Unit 5 small mammal fauna,Unit 5,-,-,-,-,-,-,-,-,-
,Biache-Saint-Vaast,Biache Unit 6 small mammal fauna,Unit 6,-,-,-,-,-,-,-,-,-
,Biache-Saint-Vaast,Biache couche D large mammal fauna,Unit 5,-,-,-,-,-,-,-,-,-
,Biache-Saint-Vaast,Biache couche D1 large mammal fauna,Unit 5,-,-,-,-,-,-,-,-,-
,Bilzingsleben,Bilzingsleben Fauna,archaeological find horizon,-,-,-,-,-,-,-,-,-
,Bilzingsleben,"Bilzingsleben, Micromammals",archaeological find horizon,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 18 fauna,Layer 18,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 15 fauna,Layer 15,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 14 fauna,Layer 14,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 13 fauna,Layer 13,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 12 fauna,Layer 12,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 11 fauna,Layer 11,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 10 fauna,Layer 10,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 9 fauna,Layer 9,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 8 fauna,Layer 8,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 7 fauna,Layer 7,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 6 fauna,Layer 6,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 5 fauna,Layer 5,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 4 fauna,Layer 4,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 3 fauna,Layer 3,-,-,-,-,-,-,-,-,-
,Bisnik Cave,Bisnik Cave layer 2 fauna,Layer 2,-,-,-,-,-,-,-,-,-
,Bocksteinschmiede-Bocksteinloch,Bocksteinschmiede-Bocksteinloch GH i Fauna,GH i,-,-,-,-,-,-,-,-,-
,Bocksteinschmiede-Bocksteinloch,Bocksteinschmiede-Bocksteinloch GH h Fauna,GH h,-,-,-,-,-,-,-,-,-
,Bocksteinschmiede-Bocksteinloch,Bocksteinschmiede-Bocksteinloch GH g Fauna,GH g,-,-,-,-,-,-,-,-,-
,Bocksteinschmiede-Bocksteinloch,Bocksteinschmiede-Bocksteinloch GH f Fauna,GH f,-,-,-,-,-,-,-,-,-
,Bogdanovka,Bogdanovka Layer 4 Mammal Fauna,Layer 4,-,-,-,-,-,-,-,-,-
,Bogdanovka,Bogdanovka Layer 5 Mammal Fauna,Layer 5,-,-,-,-,-,-,-,-,-
,Bogdanovka,Bogdanovka Layer 6 Mammal Fauna,Layer 6,-,-,-,-,-,-,-,-,-
,Bogdanovka,Bogdanovka Cultural Layer Mammal Fauna,Layer 7,-,-,-,-,-,-,-,-,-
,Bogdanovka,Bogdanovka Towpath Mammal Fauna,Layer 4,-,-,-,-,-,-,-,-,-
,Bogdanovka,Bogdanovka Towpath Mammal Fauna,Layer 5,-,-,-,-,-,-,-,-,-
,Bogdanovka,Bogdanovka Towpath Mammal Fauna,Layer 6,-,-,-,-,-,-,-,-,-
,Bogdanovka,Bogdanovka Towpath Mammal Fauna,Layer 7,-,-,-,-,-,-,-,-,-
,Boh Dambang,"Boh Dambang, Fauna",Cave sediment,-,-,-,-,-,-,-,-,-
,Bojnice III Cave Moat,Bojnice III Cave Moat Cultural Layer VIII mammal fauna,Travertine 8,-,-,-,-,-,-,-,-,-
,Bojnice III Cave Moat,Bojnice III Cave Moat Cultural Layer IX mammal fauna,Travertine 9,-,-,-,-,-,-,-,-,-
,Bojnice III Cave Moat,Bojnice III Cave Moat Cultural Layer X mammal fauna,Travertine 10,-,-,-,-,-,-,-,-,-
,Bollschweil,Bollschweil fauna,GE-1,MESRL,MESRL-99301,151000,20000,20000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile N19, geological Unit 2b, Find #6, Coelodonta antiquitatis, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99301,171000,27000,27000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile N19, geological Unit 2b, Find #6, Coelodonta antiquitatis, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99302,112000,11000,11000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile N19, geological Unit 2b, Find #25, Coelodonta antiquitatis, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99302,143000,18000,18000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile N19, geological Unit 2b, Find #25, Coelodonta antiquitatis, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99303,98000,9000,9000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile T2, geological Unit 1, Find #29, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99303,126000,15000,15000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile T2, geological Unit 1, Find #29, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99305,82000,7000,7000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile T2, geological Unit 1, Find #39, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99305,112000,13000,13000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile T2, geological Unit 1, Find #39, material_dated: Equus sp. tooth, method: linear uptake"
,Bollschweil,Bollschweil fauna,GE-2,MESRL,MESRL-99301,151000,20000,20000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile N19, geological Unit 2b, Find #6, Coelodonta antiquitatis, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99301,171000,27000,27000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile N19, geological Unit 2b, Find #6, Coelodonta antiquitatis, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99302,112000,11000,11000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile N19, geological Unit 2b, Find #25, Coelodonta antiquitatis, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99302,143000,18000,18000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile N19, geological Unit 2b, Find #25, Coelodonta antiquitatis, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99303,98000,9000,9000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile T2, geological Unit 1, Find #29, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99303,126000,15000,15000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile T2, geological Unit 1, Find #29, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99305,82000,7000,7000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile T2, geological Unit 1, Find #39, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-99305,112000,13000,13000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Profile T2, geological Unit 1, Find #39, material_dated: Equus sp. tooth, method: linear uptake"
,Bolomor Cave,"Bolomore Cave, level IV, Paleofauna",Nivel IV,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, level XI, Palaeofauna",Nivel XI,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, level XII, Palaeofauna",Nivel XII,-,-,-,-,-,-,-,-,-
,Bolomor Cave,Bolomor Cave level IV human remains 01,Nivel IV,-,-,-,-,-,-,-,-,-
,Bolomor Cave,Bolomor Cave level IV human remains 02,Nivel IV,-,-,-,-,-,-,-,-,-
,Bolomor Cave,Bolomor Cave level IV human remains 03,Nivel IV,-,-,-,-,-,-,-,-,-
,Bolomor Cave,Bolomor Cave level XIII human remains 04,Nivel XIII,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, level XI, Micromammals",Nivel XI,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, level XII, Micromammals",Nivel XII,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, level IV, Micromammals",Nivel IV,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level II, Micromammals",Nivel II,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level III, Micromammals",Nivel III,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level V, Micromammals",Nivel V,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level VII, Micromammals",Nivel VII,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level VIII-IX, Micromammals",Nivel IX,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level VIII-IX, Micromammals",Nivel VIII,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level XIII, Micromammals",Nivel XIII,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level II",Nivel II,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level III",Nivel III,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level IV",Nivel IV,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level V",Nivel V,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level VI",Nivel VI,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level VIII",Nivel VIII,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level XII",Nivel XII,-,-,-,-,-,-,-,-,-
,Bolomor Cave,"Bolomor Cave, Level XIII",Nivel XIII,-,-,-,-,-,-,-,-,-
,Bolshie Allaki-2,Cultural horizon 2 Macromammal Fauna,Layer 3,-,-,-,-,-,-,-,-,-
,Bolshie Allaki-2,Cultural horizon 2 Macromammal Fauna,Layer 4,-,-,-,-,-,-,-,-,-
,Bolshie Allaki-2,Cultural horizon 2 Macromammal Fauna,Layer 5,-,-,-,-,-,-,-,-,-
,Bolshoi Zangisan,Bolshoi Zangisan Layer 5c Macromammal Fauna,Layer 5c,-,-,-,-,-,-,-,-,-
,Bolshoi Zangisan,Bolshoi Zangisan Layer 5c Micromammal Fauna,Layer 5c,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer I,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer II,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer III,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer IV,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer VI,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer Va,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer Vb,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer Vc,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna UP - indet.,Layer Vd,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer I,Layer I,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer II,Layer II,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer III,Layer III,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer III?,Layer III,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer I - III,Layer I,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer I - III,Layer II,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer I - III,Layer III,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer III - IV,Layer III,OxA,OxA-23902,27120,240,240,14C (radiocarbon) dating,bone,0,"layer IV, square C4a/D4c section, depth 152 cm, ungulate bone, sample BON02"
,Bondi Cave,Bondi Cave fauna layer III - IV,Layer IV,OxA,OxA-23902,27120,240,240,14C (radiocarbon) dating,bone,0,"layer IV, square C4a/D4c section, depth 152 cm, ungulate bone, sample BON02"
,Bondi Cave,Bondi Cave fauna layer IV - V,Layer IV,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer IV - V,Layer Va,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer IV - V,Layer Vb,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer IV - V,Layer Vc,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer IV - V,Layer Vd,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer >IV,Layer IV,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer >IV,Layer VI,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer >IV,Layer VII,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer >IV,Layer VIII,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer >IV,Layer Va,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer >IV,Layer Vb,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer >IV,Layer Vc,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer >IV,Layer Vd,-,-,-,-,-,-,-,-,-
,Bondi Cave,Bondi Cave fauna layer V,Layer Va,OxA,OxA-23903,35300,650,650,14C (radiocarbon) dating,bone,0,"layer Vc, square C3b/D3d section, depth 243 cm, ungulate bone, sample BON06"
,,,,,,,,,,,,
,,,,OxA,OxA-23904,34950,600,600,14C (radiocarbon) dating,bone,0,"layer Vc, square C3b/D3d section, depth 243 cm, ungulate bone, sample BON06"
,,,,,,,,,,,,
,,,,OxA,OxA-26327,33850,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 255 - 265 cm, capra, sample Nbondi 1"
,,,,,,,,,,,,
,,,,OxA,OxA-26328,33950,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 255 - 265 cm, bison, sample Nbondi 3"
,,,,,,,,,,,,
,,,,OxA,OxA-26329,34000,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 275 - 285 cm, capra, sample Nbondi 4"
,,,,,,,,,,,,
,,,,OxA,OxA-26330,33850,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 275 - 285 cm, capra, sample Nbondi 5"
,,,,,,,,,,,,
,,,,OxA,OxA-26331,30890,390,390,14C (radiocarbon) dating,bone,0,"layer Va, square C3a, depth 225-235 cm, bison bone, sample Nbondi 7"
,,,,,,,,,,,,
,,,,OxA,OxA-32564,31300,400,400,14C (radiocarbon) dating,bone,0,"layer Va, square C3a, depth 205 - 215 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32565,35000,650,650,14C (radiocarbon) dating,bone,0,"layer V, square C4, depth 195 - 205 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32566,34650,600,600,14C (radiocarbon) dating,bone,0,"layer Vd, square B3, depth 255 - 265 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32727,34650,600,600,14C (radiocarbon) dating,bone,0,"layer Vd, square C4d, depth 225 - 235 cm"
,Bondi Cave,Bondi Cave fauna layer V,Layer Vb,OxA,OxA-23903,35300,650,650,14C (radiocarbon) dating,bone,0,"layer Vc, square C3b/D3d section, depth 243 cm, ungulate bone, sample BON06"
,,,,,,,,,,,,
,,,,OxA,OxA-23904,34950,600,600,14C (radiocarbon) dating,bone,0,"layer Vc, square C3b/D3d section, depth 243 cm, ungulate bone, sample BON06"
,,,,,,,,,,,,
,,,,OxA,OxA-26327,33850,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 255 - 265 cm, capra, sample Nbondi 1"
,,,,,,,,,,,,
,,,,OxA,OxA-26328,33950,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 255 - 265 cm, bison, sample Nbondi 3"
,,,,,,,,,,,,
,,,,OxA,OxA-26329,34000,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 275 - 285 cm, capra, sample Nbondi 4"
,,,,,,,,,,,,
,,,,OxA,OxA-26330,33850,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 275 - 285 cm, capra, sample Nbondi 5"
,,,,,,,,,,,,
,,,,OxA,OxA-26331,30890,390,390,14C (radiocarbon) dating,bone,0,"layer Va, square C3a, depth 225-235 cm, bison bone, sample Nbondi 7"
,,,,,,,,,,,,
,,,,OxA,OxA-32564,31300,400,400,14C (radiocarbon) dating,bone,0,"layer Va, square C3a, depth 205 - 215 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32565,35000,650,650,14C (radiocarbon) dating,bone,0,"layer V, square C4, depth 195 - 205 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32566,34650,600,600,14C (radiocarbon) dating,bone,0,"layer Vd, square B3, depth 255 - 265 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32727,34650,600,600,14C (radiocarbon) dating,bone,0,"layer Vd, square C4d, depth 225 - 235 cm"
,Bondi Cave,Bondi Cave fauna layer V,Layer Vc,OxA,OxA-23903,35300,650,650,14C (radiocarbon) dating,bone,0,"layer Vc, square C3b/D3d section, depth 243 cm, ungulate bone, sample BON06"
,,,,,,,,,,,,
,,,,OxA,OxA-23904,34950,600,600,14C (radiocarbon) dating,bone,0,"layer Vc, square C3b/D3d section, depth 243 cm, ungulate bone, sample BON06"
,,,,,,,,,,,,
,,,,OxA,OxA-26327,33850,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 255 - 265 cm, capra, sample Nbondi 1"
,,,,,,,,,,,,
,,,,OxA,OxA-26328,33950,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 255 - 265 cm, bison, sample Nbondi 3"
,,,,,,,,,,,,
,,,,OxA,OxA-26329,34000,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 275 - 285 cm, capra, sample Nbondi 4"
,,,,,,,,,,,,
,,,,OxA,OxA-26330,33850,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 275 - 285 cm, capra, sample Nbondi 5"
,,,,,,,,,,,,
,,,,OxA,OxA-26331,30890,390,390,14C (radiocarbon) dating,bone,0,"layer Va, square C3a, depth 225-235 cm, bison bone, sample Nbondi 7"
,,,,,,,,,,,,
,,,,OxA,OxA-32564,31300,400,400,14C (radiocarbon) dating,bone,0,"layer Va, square C3a, depth 205 - 215 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32565,35000,650,650,14C (radiocarbon) dating,bone,0,"layer V, square C4, depth 195 - 205 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32566,34650,600,600,14C (radiocarbon) dating,bone,0,"layer Vd, square B3, depth 255 - 265 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32727,34650,600,600,14C (radiocarbon) dating,bone,0,"layer Vd, square C4d, depth 225 - 235 cm"
,Bondi Cave,Bondi Cave fauna layer V,Layer Vd,OxA,OxA-23903,35300,650,650,14C (radiocarbon) dating,bone,0,"layer Vc, square C3b/D3d section, depth 243 cm, ungulate bone, sample BON06"
,,,,,,,,,,,,
,,,,OxA,OxA-23904,34950,600,600,14C (radiocarbon) dating,bone,0,"layer Vc, square C3b/D3d section, depth 243 cm, ungulate bone, sample BON06"
,,,,,,,,,,,,
,,,,OxA,OxA-26327,33850,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 255 - 265 cm, capra, sample Nbondi 1"
,,,,,,,,,,,,
,,,,OxA,OxA-26328,33950,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 255 - 265 cm, bison, sample Nbondi 3"
,,,,,,,,,,,,
,,,,OxA,OxA-26329,34000,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 275 - 285 cm, capra, sample Nbondi 4"
,,,,,,,,,,,,
,,,,OxA,OxA-26330,33850,550,550,14C (radiocarbon) dating,bone,0,"layer Vd, square A4a, depth 275 - 285 cm, capra, sample Nbondi 5"
,,,,,,,,,,,,
,,,,OxA,OxA-26331,30890,390,390,14C (radiocarbon) dating,bone,0,"layer Va, square C3a, depth 225-235 cm, bison bone, sample Nbondi 7"
,,,,,,,,,,,,
,,,,OxA,OxA-32564,31300,400,400,14C (radiocarbon) dating,bone,0,"layer Va, square C3a, depth 205 - 215 cm"
,,,,,,,,,,,,
,,,,OxA,OxA-32565,35000,650,650,14C (radiocarbon) dating,bone,0,"layer V, square C4, depth 195 - 205 cm"
