Locality;Country;Continent;Subcontinent;Locality_type;X;Y;Assemblage_name;Assemblage_id;Assemblage_category;Age_MIN;Age_MAX;Geolayer;Archaeological_category;Archaeological_culture;Technocomplex;Lithic_piece_number
Bisnik Cave;Poland;Europe;Central Europe;cave;19.665;50.426;Bisnik Cave Archaeological Assemblage A1;6;feature, raw material, technology, typology;110000;115000;Layer 12;typology, feature, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;122
Bisnik Cave;Poland;Europe;Central Europe;cave;19.665;50.426;Bisnik Cave Archaeological Assemblage A2;7;feature, raw material, technology, typology;110000#115000;126000#126000;Layer 13#Layer 13a;typology, feature, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;135
Bisnik Cave;Poland;Europe;Central Europe;cave;19.665;50.426;Bisnik Cave Archaeological Assemblage A4;8;feature, function, raw material, technology, typology;130000;200000;Layer 15;feature, typology, function, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;161
Bisnik Cave;Poland;Europe;Central Europe;cave;19.665;50.426;Bisnik Cave Archaeological Assemblage A5;9;feature, function, raw material, technology, typology;130000;200000;Layer 18;technology, feature, typology, function;Middle Paleolithic;Middle Paleolithic - Eurasia;90
Bissy-sur-Fley - La Clôsure;France;Europe;Western Europe;open air;4.628;46.674;Sondage Farizy lithics;1;raw material, technology, typology;29000;130000;Unit 2;typology, technology;Middle Paleolithic;Late Mousterian - Eurasia;533
Bockstein-Abhang;Germany;Europe;Central Europe;hill slope;10.155;48.554;Bockstein-Abhang AH II assemblage;2;raw material, technology, typology;130000;200000;GH i;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;12
Bockstein-Abhang;Germany;Europe;Central Europe;hill slope;10.155;48.554;Bockstein-Abhang AH III assemblage;3;raw material, technology, typology;90000;130000;GH g;technology, typology;Middle Paleolithic;Micoquian;154
Bockstein-Abhang;Germany;Europe;Central Europe;hill slope;10.155;48.554;Bockstein-Abhang AH IV assemblage;4;organic tools, raw material, technology, typology;40000;80000;GH d;organic tools, typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;46
Bockstein-Brandplatte;Germany;Europe;Central Europe;open air;10.155;48.554;Bockstein-Brandplatte AH g;1;feature, organic tools, raw material, technology, typology;70000;140000;GH g;typology, organic tools, feature, technology;Middle Paleolithic;Mousterian - Eurasia;173
Bockstein-Grotte;Germany;Europe;Central Europe;rock shelter;10.155;48.554;Bockstein-Grotte AH d assemblage;1;raw material, technology, typology;40000;260000;GH d;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;10
Bockstein-Törle;Germany;Europe;Central Europe;cave;10.155;48.554;Bockstein-Törle AH VIII assemblage;3;feature, raw material, technology, typology;33000;120000;GH 8;feature, technology, typology;Middle Paleolithic;Mousterian - Eurasia;-1
Bocksteinhöhle;Germany;Europe;Central Europe;cave;10.155;48.554;Bocksteinhöhle Middle Palaeolithic assemblage;1;raw material, technology, typology;40000;350000;GH 5;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Bocksteinschmiede-Bocksteinloch;Germany;Europe;Central Europe;cave;10.155;48.554;Bocksteinschmiede-Bocksteinloch BS II assemblage;2;organic tools, raw material, technology, typology;130000;200000;GH i;organic tools, typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;6
Bocksteinschmiede-Bocksteinloch;Germany;Europe;Central Europe;cave;10.155;48.554;Bocksteinschmiede BS III assemblage;3;feature, raw material, symbolic artifacts, technology, typology;115000;130000;GH h;symbolic artifacts, typology, feature, technology;Middle Paleolithic;Micoquian;2796
Bocksteinschmiede-Bocksteinloch;Germany;Europe;Central Europe;cave;10.155;48.554;Bocksteinschmiede-Bocksteinloch BS III assemblage;4;organic tools, raw material, technology, typology;115000;130000;GH h;technology, typology, organic tools;Middle Paleolithic;Micoquian;11
Bocksteinschmiede-Bocksteinloch;Germany;Europe;Central Europe;cave;10.155;48.554;Bocksteinloch BS III assemblage;5;raw material, technology, typology;115000;130000;GH h;typology, technology;Middle Paleolithic;Micoquian;41
Bocksteinschmiede-Bocksteinloch;Germany;Europe;Central Europe;cave;10.155;48.554;Bocksteinschmiede BS IV assemblage;6;organic tools, raw material, technology, typology;70000;115000;GH g;organic tools, typology, technology;Middle Paleolithic;Micoquian;35
Bocksteinschmiede-Bocksteinloch;Germany;Europe;Central Europe;cave;10.155;48.554;Bocksteinschmiede-Bocksteinloch BS V assemblage;7;organic tools, raw material, technology, typology;60000;70000;GH f;technology, typology, organic tools;Middle Paleolithic;Micoquian;5
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer I Archaeological Assemblage;1;raw material, typology, technology;75000;115000;Travertine 2;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;6
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer X Archaeological Assemblage;10;raw material, technology, typology;115000;126000;Travertine 10;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;816
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer XI Archaeological Assemblage;11;raw material, typology, technology;115000;126000;Travertine 11;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;6
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer II Archaeological Assemblage;2;raw material, typology, technology;75000;115000;Fossil Soil;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;48
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer III Archaeological Assemblage;3;raw material, typology, technology;75000;115000;Travertine 3;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;20
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer IV Archaeological Assemblage;4;raw material, typology, technology;75000;115000;Travertine 4;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;25
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer V Archaeological Assemblage;5;raw material, typology, technology;75000;115000;Travertine 5;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;13
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer VI Archaeological Assemblage;6;raw material, typology, technology;75000;115000;Travertine 6;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;26
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer VII Archaeological Assemblage;7;raw material, typology, technology;75000;115000;Travertine 7;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;21
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer VIII Archaeological Assemblage;8;raw material, typology, technology;95000;115000;Travertine 8;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;930
Bojnice III Cave Moat;Slovakia;Europe;Central Europe;open air;18.578;48.78;Bojnice III Cave Moat Layer IX Archaeological Assemblage;9;raw material, typology, technology;95000;115000;Travertine 9;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;499
Bollschweil;Germany;Europe;Central Europe;open air;7.779;47.933;Bollschweil Archaeological Assemblage;1;raw material, typology, technology;81000#81000;163000#163000;GE-1#GE-2;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;12
Bolomor Cave;Spain;Europe;Southern Europe;cave;-0.25;39.059;Layer II assemblage;11;animal remains, feature, raw material, technology, typology;103000;130000;Nivel II;feature, technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;3526
Bolomor Cave;Spain;Europe;Southern Europe;cave;-0.25;39.059;Layer III assemblage;12;animal remains, raw material, technology, typology;103000;130000;Nivel III;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;873
Bolomor Cave;Spain;Europe;Southern Europe;cave;-0.25;39.059;Layer IV assemblage;13;animal remains, feature, raw material, technology, typology;103000;130000;Nivel IV;typology, feature, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;3793
Bolomor Cave;Spain;Europe;Southern Europe;cave;-0.25;39.059;Layer V assemblage;14;animal remains, raw material, technology, typology;103000;130000;Nivel V;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;575
Bolomor Cave;Spain;Europe;Southern Europe;cave;-0.25;39.059;Layer VI assemblage;15;animal remains, raw material, technology, typology;103000;130000;Nivel VI;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;145
Bolomor Cave;Spain;Europe;Southern Europe;cave;-0.25;39.059;Layer VII assemblage;16;animal remains, raw material, technology, typology;103000;130000;Nivel VII;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;37
Bolomor Cave;Spain;Europe;Southern Europe;cave;-0.25;39.059;Layer XII assemblage;17;raw material, technology, typology;130000;180000;Nivel XII;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;175
Bolomor Cave;Spain;Europe;Southern Europe;cave;-0.25;39.059;Layer XIII assemblage;18;animal remains, feature, raw material, technology, typology;129000;259000;Nivel XIII;typology, feature, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;58
Bordu Mare Cave;Romania;Europe;Southern Europe;cave;23.117;45.517;Mousterian I Layer assemblage;38;raw material, technology, typology;36300;63000;Couche V;typology, technology;Middle Paleolithic;Mousterian - Eurasia;63
Bordu Mare Cave;Romania;Europe;Southern Europe;cave;23.117;45.517;Mousterian II Layer assemblage;39;raw material, technology, typology;36300;63000;Couche IV;technology, typology;Middle Paleolithic;Mousterian - Eurasia;43
Bordu Mare Cave;Romania;Europe;Southern Europe;cave;23.117;45.517;Mousterian assemblage Roska;43;raw material, technology, typology;36300#36300;63000#63000;Couche IV#Couche V;typology, technology;Middle Paleolithic;Mousterian - Eurasia;3778
Brillenhöhle;Germany;Europe;Central Europe;cave;9.778;48.405;AH XVIII assemblage;6;raw material, technology, typology;55000;260000;GH 18;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;22
Bruniquel;France;Europe;Western Europe;cave;1.677;44.065;speleofacts;1;feature;12000;420000;cave floor;feature;Middle Paleolithic;Early Middle Paleolithic - Eurasia;0
Buhlen_Oberer Fundplatz;Germany;Europe;Central Europe;rock shelter;9.087;51.191;Buhlen_Oberer Fundplatz Bu-III assemblage;1;miscellaneous finds, organic tools, raw material, technology, typology;57000#71000#71000;82000#82000#87000;layer IIIb#layer IIIc#layer IIId;miscellaneous finds, organic tools, typology, technology;Middle Paleolithic;Micoquian;-1
Buhlen_Unterer Fundplatz;Germany;Europe;Central Europe;rock shelter;9.087;51.191;Buhlen_Unterer Fundplatz AH 4 assemblage;1;feature, organic tools, raw material, technology, typology;40000;71000;layer 4;organic tools, typology, technology, feature;Middle Paleolithic;Mousterian - Eurasia;-1
Buraca Escura;Portugal;Europe;Southern Europe;cave;-8.552;39.98;middle Paleolithic (lithics);2;feature, raw material, technology, typology;35000;100000;GC 4;typology, feature, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;39
Burgtonna;Germany;Europe;Central Europe;open air;10.732;51.074;Burgtonna Travertine Sequence Archaeological Assemblage;1;raw material, technology, typology;116000;130000;L2;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;78
Börslingen;Germany;Europe;Central Europe;open air;10.063;48.539;Surface collection Poenicke MP assemblage;1;raw material, technology, typology;32000;350000;Surface collection Poenicke;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;105
Börslingen;Germany;Europe;Central Europe;open air;10.063;48.539;Surface collection Poenicke UP assemblage;2;raw material, technology, typology;32000;350000;Surface collection Poenicke;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;38
Börslingen;Germany;Europe;Central Europe;open air;10.063;48.539;Al-layer assemblage;3;feature;40000;350000;GH 2;feature;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Campanoz;Croatia;Europe;Southern Europe;open air;13.895;44.844;MP assemblage;1;raw material, technology, typology;40000;130000;SU 2;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;7992
Caours;France;Europe;Western Europe;open air;1.883;50.131;Sector 1 Artifacts;1;raw material, technology, typology;116000#116000#116000#116000;130000#130000#130000#130000;4 hyphen Unite 4 SPM 3#4 prime hyphen Unite 4 SPM 3#5 hyphen Unite 5 SPM 3#6 hyphen Unite 6 SPM 3 slash Gf;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;282
Caours;France;Europe;Western Europe;open air;1.883;50.131;N1 Artifacts;2;raw material, technology, typology;109000;139000;5;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;21
Capelvenere;Italy;Europe;Southern Europe;cave;17.979;40.142;Capelvenere Unit A1-A10 lithics;1;raw material, typology;70000#70000#70000#70000#70000#70000#70000#70000#70000#70000;100000#100000#100000#100000#100000#100000#100000#100000#100000#100000;Unit A1#Unit A10#Unit A2#Unit A3#Unit A4#Unit A5#Unit A6#Unit A7#Unit A8#Unit A9;typology;Middle Paleolithic;Mousterian - Eurasia;989
Capelvenere;Italy;Europe;Southern Europe;cave;17.979;40.142;Capelvenere Unit A9-A10 finds;2;organic tools;70000#70000;100000#100000;Unit A10#Unit A9;organic tools;Middle Paleolithic;Mousterian - Eurasia;-1
Cardina-Salto do Boi;Portugal;Europe;Southern Europe;open air;-7.101;40.979;late Middle Paleolithic (GFU 5 / UA 11-38) lithics;4;feature, raw material, technology, typology;29000;71000;GFU 5;feature, typology, technology;Middle Paleolithic;Late Mousterian - Eurasia;7819
Cardina-Salto do Boi;Portugal;Europe;Southern Europe;open air;-7.101;40.979;Middle Paleolithic (GFU 6) lithics;5;raw material, technology, typology;45000;100000;GFU 6;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;12
Cardina-Salto do Boi;Portugal;Europe;Southern Europe;open air;-7.101;40.979;Middle Paleolithic (GFU 7) lithics;6;raw material, technology, typology;70000;120000;GFU 7;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;81
Caune de l Arago;France;Europe;Western Europe;cave;2.755;42.84;Caune de l Arago Level A-C Archaeological Assemblage;1;raw material, technology, typology;71000#104000;126000#350000;USC Unit V#USC Unit IV;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;948
Champ Grand;France;Europe;Western Europe;open air;4.011;45.971;Mousterian occupation;1;raw material, technology, typology;35000;71000;Unit 4;technology, typology;Middle Paleolithic;Late Mousterian - Eurasia;84200
Champlost;France;Europe;Western Europe;open air;3.681;48.017;Champlost occupation sector north Lithics;1;raw material, technology, typology;29000;71000;Unit 9;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;4038
Champlost;France;Europe;Western Europe;open air;3.681;48.017;Champlost occupation sector south Lithics;2;raw material, technology, typology;29000;71000;Unit 9;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;6545
Champs-de-Bossuet;France;Europe;Western Europe;open air;-0.218;44.984;Champs-de-Bossuet Unit II Layer 1 Archaeological Assemblage;1;raw material, technology, typology;30000;70000;Unit II Layer 1;typology, technology;Middle Paleolithic;Denticulate Mousterian;13531
Chez-Pinaud;France;Europe;Western Europe;collapsed shelter;-0.419;45.438;Chez-Pinaud SW-US 06 Archaeological Assemblage;1;raw material, technology, typology;43600;73800;Unit 4;technology, typology;Middle Paleolithic;Mousterian of Acheulean Tradition;699
